Block	Trial Number	Task	Condition	Stimulus Text	Stimulus Color	Response	Response Accuracy	RT
Practice	1	Ink	Neutral	xxx	GROC	5	rm_hit	956.6
Practice	2	Ink	Incongruent	VERMELL	VERD	3	rm_hit	766.5
Practice	3	Ink	Incongruent	GROC	VERMELL	2	rm_hit	616.2
Practice	4	Ink	Incongruent	GROC	BLAU	4	rm_hit	809.5
Practice	5	Ink	Neutral	xxxxx	VERD	3	rm_hit	787.8
Practice	6	Ink	Neutral	xxxxx	VERMELL	2	rm_hit	796.2
Practice	7	Ink	Neutral	xxxx	VERMELL	2	rm_hit	511.3
Practice	8	Ink	Incongruent	VERMELL	GROC	5	rm_hit	416.6
Practice	9	Ink	Incongruent	VERMELL	BLAU	4	rm_hit	701.7
Practice	10	Ink	Incongruent	BLAU	GROC	5	rm_hit	678.9
Practice	11	Ink	Incongruent	GROC	VERD	3	rm_hit	701.7
Practice	12	Ink	Neutral	xxxx	BLAU	4	rm_hit	637.4
Main	1	Ink	Neutral	xxxxxx	VERD	3	rm_hit	777.7
Main	2	Ink	Neutral	xxxxx	VERMELL	2	rm_hit	650
Main	3	Ink	Incongruent	VERMELL	VERD	3	rm_hit	691.1
Main	4	Ink	Neutral	xxx	VERD	3	rm_hit	615
Main	5	Ink	Neutral	xxxxx	GROC	5	rm_hit	449.2
Main	6	Ink	Incongruent	VERD	BLAU	4	rm_hit	535.8
Main	7	Ink	Incongruent	BLAU	VERMELL	2	rm_hit	569.6
Main	8	Ink	Incongruent	BLAU	VERD	3	rm_hit	469.8
Main	9	Ink	Incongruent	VERD	VERMELL	2	rm_hit	656.8
Main	10	Ink	Neutral	xxx	GROC	5	rm_hit	364.2
Main	11	Ink	Incongruent	BLAU	GROC	2	rm_incorrect	578
Main	12	Ink	Neutral	xxxxxx	VERMELL	2	rm_hit	605.7
Main	13	Ink	Incongruent	GROC	BLAU	3	rm_incorrect	810.3
Main	14	Ink	Neutral	xxxxxx	BLAU	4	rm_hit	725.5
Main	15	Ink	Neutral	xxxxx	VERD	3	rm_hit	641.2
Main	16	Ink	Incongruent	VERMELL	BLAU	4	rm_hit	620
Main	17	Ink	Neutral	xxxx	GROC	5	rm_hit	527.4
Main	18	Ink	Neutral	xxxx	VERMELL	2	rm_hit	697
Main	19	Ink	Neutral	xxxx	BLAU	4	rm_hit	588
Main	20	Ink	Incongruent	VERMELL	GROC	5	rm_hit	338.7
Main	21	Ink	Incongruent	GROC	VERMELL	2	rm_hit	545.8
Main	22	Ink	Incongruent	VERD	GROC	5	rm_hit	546.6
Main	23	Ink	Incongruent	GROC	VERD	3	rm_hit	322.8
Main	24	Ink	Neutral	xxx	BLAU	4	rm_hit	630.9
Practice	1	Color Name	Incongruent	GROC	VERMELL	2	rm_incorrect	696.2
Practice	2	Color Name	Neutral	VERMELL	Neutral	2	rm_hit	753.6
Practice	3	Color Name	Incongruent	VERMELL	BLAU	2	rm_hit	710.6
Practice	4	Color Name	Incongruent	VERMELL	VERD	2	rm_hit	534.6
Practice	5	Color Name	Neutral	VERD	Neutral	3	rm_hit	642.5
Practice	6	Color Name	Incongruent	VERMELL	GROC	5	rm_incorrect	580.3
Practice	7	Color Name	Neutral	BLAU	Neutral	4	rm_hit	641.1
Practice	8	Color Name	Incongruent	BLAU	GROC	4	rm_hit	571.1
Practice	9	Color Name	Neutral	BLAU	Neutral	4	rm_hit	481.1
Practice	10	Color Name	Neutral	VERD	Neutral	3	rm_hit	649.7
Practice	11	Color Name	Incongruent	GROC	BLAU	5	rm_hit	727.7
Practice	12	Color Name	Incongruent	GROC	VERD	5	rm_hit	580.4
Main	1	Color Name	Neutral	VERMELL	Neutral	2	rm_hit	647.6
Main	2	Color Name	Incongruent	GROC	VERD	3	rm_incorrect	793.7
Main	3	Color Name	Neutral	VERMELL	Neutral	2	rm_hit	576.3
Main	4	Color Name	Incongruent	GROC	VERMELL	2	rm_incorrect	668.4
Main	5	Color Name	Neutral	BLAU	Neutral	4	rm_hit	628.7
Main	6	Color Name	Incongruent	VERMELL	BLAU	2	rm_hit	622.9
Main	7	Color Name	Incongruent	VERMELL	VERD	2	rm_hit	581.5
Main	8	Color Name	Incongruent	GROC	BLAU	5	rm_hit	812
Main	9	Color Name	Neutral	VERD	Neutral	3	rm_hit	746.1
Main	10	Color Name	Incongruent	BLAU	VERMELL	4	rm_hit	705.6
Main	11	Color Name	Neutral	VERMELL	Neutral	2	rm_hit	625.5
Main	12	Color Name	Incongruent	VERD	GROC	4	rm_incorrect	680.9
Main	13	Color Name	Neutral	VERD	Neutral	3	rm_hit	673.2
Main	14	Color Name	Neutral	GROC	Neutral	5	rm_hit	554.3
Main	15	Color Name	Neutral	GROC	Neutral	5	rm_hit	527.5
Main	16	Color Name	Incongruent	BLAU	VERD	4	rm_hit	642.5
Main	17	Color Name	Incongruent	VERD	BLAU	2	rm_incorrect	652.7
Main	18	Color Name	Neutral	GROC	Neutral	4	rm_incorrect	611.3
Main	19	Color Name	Incongruent	VERMELL	GROC	2	rm_hit	639.9
Main	20	Color Name	Incongruent	BLAU	GROC	4	rm_hit	781.2
Main	21	Color Name	Incongruent	VERD	VERMELL	3	rm_hit	681.4
Main	22	Color Name	Neutral	VERD	Neutral	3	rm_hit	660.9
Main	23	Color Name	Neutral	BLAU	Neutral	4	rm_hit	491.7
Main	24	Color Name	Neutral	BLAU	Neutral	4	rm_hit	396.3

